Name,Company,Address,Postal,City,State,Country,Latitude,Longitude,HUC12,HUC12_Name
TierPoint Charlotte 4- Center Park,TierPoint,1805 Center Park Drive,28217,Charlotte,North Carolina,USA,35.173088,-80.927807,030501030103,Upper Sugar Creek
Segra Charlotte 1,Segra,3100 International Airport Dr,28208,Charlotte,North Carolina,USA,35.1938979,-80.9372017,030501030103,Upper Sugar Creek
ScaleMatrix Charlotte,ScaleMatrix,1805 Center Park Drive,28217,Charlotte,North Carolina,USA,35.1731908,-80.9281183,030501030103,Upper Sugar Creek
CENTRA Charlotte (CLT1),CENTRA,701 E Trade St,28202,Charlotte,North Carolina,USA,35.2221009,-80.836747,030501030102,Little Sugar Creek
Charlotte Data Center - Available April 1 2025,"Five 9s Digital, LLC",1612 Cross Beam Drive,28217,Charlotte,North Carolina,USA,35.1799482,-80.9262615,030501030103,Upper Sugar Creek
Data Journey Catawba County,Data Journey,2436 Penny Rd,28610,Claremont,North Carolina,USA,35.7014246,-81.1565612,030501011101,McLin Creek
T5 Data Centers - T5@Charlotte,T5 Data Centers,131 Riverside Ct,28086,Kings Mountain,North Carolina,USA,35.2517446,-81.3968399,030501050803,Muddy Fork
CloudOgre Data Center,CloudOgre,156 School Rd,28756,Mill Spring,North Carolina,USA,35.2999002,-82.16081299999999,030501050202,Upper White Oak Creek
Cogent Data Center - Charlotte,"Cogent Communications, Inc.",701 East Trade Street,28202,Charlotte,North Carolina,USA,35.22216623788286,-80.83665799389865,030501030102,Little Sugar Creek
Compass Statesville,Compass Datacenters,Stamey Farm Rd,28677,Statesville,North Carolina,USA,35.777147,-80.975634,030401020302,Upper Third Creek
Charlotte Gateway Data Center,"Five 9s Digital, LLC",120 N Myers Street,28202,Charlotte,North Carolina,USA,35.221643,-80.834887,030501030102,Little Sugar Creek
H5 Data Centers Charlotte,H5 Data Centers,10105 David Taylor Dr,28262,Charlotte,North Carolina,USA,35.3297395,-80.76586700000001,030401050103,Mallard Creek
Cogent Data Center - Charlotte 2,"Cogent Communications, Inc.",1310 S Mint St,28203,Charlotte,North Carolina,USA,35.22108663130312,-80.85821348553583,030501030101,Irwin Creek
CentriLogic Lenoir,Centrilogic,801 Main Street NW,28645,Lenoir,North Carolina,USA,35.922479,-81.5427402,030501010701,Upper Lower Creek
Meta Forest City Campus,Meta,404 Social Circle,28043,Forest City,North Carolina,USA,35.3156556,-81.824743,030501050406,Webbs Creek-Second Broad River
Charlotte Colocation Center,"Charlotte Colocation Center, LLC",5821 Fairview Rd,28209,Charlotte,North Carolina,USA,35.1522159,-80.841777,030501030102,Little Sugar Creek
5CDC Charlotte - CLT01,5C Group Inc.,"within Charlotte, NC",TBA,Charlotte,North Carolina,USA,35.2215548,-80.840116,030501030102,Little Sugar Creek
Windstream Charlotte,Windstream,301 S McDowell St,28204,Charlotte,North Carolina,USA,35.2180275,-80.8375626,030501030102,Little Sugar Creek
PowerHouse Charlotte,PowerHouse Data Centers,10800 University City Blvd,28213,Charlotte,North Carolina,USA,35.3115685,-80.7035758,030401050301,Back Creek
TierPoint Charlotte 3,TierPoint,113 N. Myers St.,28292,Charlotte,North Carolina,USA,35.221913,-80.8355054,030501030102,Little Sugar Creek
Lumen Charlotte 3,Lumen,1027 N Church St,28206,Charlotte,North Carolina,USA,35.2359135,-80.8333326,030501030102,Little Sugar Creek
Lumen Charlotte 4,Lumen,5001 Airport Center Pkwy,28208,Charlotte,North Carolina,USA,35.2218076,-80.9212504,030501030103,Upper Sugar Creek
Segra Charlotte 4,Segra,1612 Cross Beam Drive,28217,Charlotte,North Carolina,USA,35.180051,-80.9263579,030501030103,Upper Sugar Creek
Compass Statesville - Building 5,Compass Datacenters,Stamey Farm Rd,28677,Statesville,North Carolina,USA,35.7785,-80.975902,030401020302,Upper Third Creek
Compass Statesville - Building 2,Compass Datacenters,Stamey Farm Rd,28677,Statesville,North Carolina,USA,35.776528,-80.975114,030401020302,Upper Third Creek
Compass Statesville - Building 1,Compass Datacenters,Stamey Farm Rd,28677,Statesville,North Carolina,USA,35.776419,-80.974075,030401020302,Upper Third Creek
Compass Statesville - Building 4,Compass Datacenters,Stamey Farm Rd,28677,Statesville,North Carolina,USA,35.77663,-80.977311,030401020302,Upper Third Creek
Compass Statesville - Building 3,Compass Datacenters,Stamey Farm Rd,28677,Statesville,North Carolina,USA,35.776569,-80.976196,030401020302,Upper Third Creek
4021 Rose Lake Drive,Unknown Company,4021 Rose Lake Drive,28217,Charlotte,North Carolina,USA,35.1786858,-80.928133,030501030103,Upper Sugar Creek
Meta Forest City - Building 2,Meta,480 Social Circle,28043,Forest City,North Carolina,USA,35.3165376,-81.8251227,030501050406,Webbs Creek-Second Broad River
Meta Forest City - Building 3,Meta,284 Social Circle,28043,Forest City,North Carolina,USA,35.31415725658326,-81.82220496323053,030501050406,Webbs Creek-Second Broad River
Lumen Charlotte 2,Lumen,112 N. Myers Street,28202,Charlotte,North Carolina,USA,35.22146,-80.835388,030501030102,Little Sugar Creek
Meta Forest City - Building 1,Meta,404 Social Circle,28043,Forest City,North Carolina,USA,35.31735174553799,-81.82634120734612,030501050406,Webbs Creek-Second Broad River
Lumen Charlotte 1,Lumen,4021 Rose Lake Drive,28217,Charlotte,North Carolina,USA,35.178956,-80.928133,030501030103,Upper Sugar Creek
Amazon AWS - Richmond County,Amazon AWS,"Energy Way Industrial Park, Airport Road",28345,Hamlet,North Carolina,USA,34.83816222175869,-79.72354525323648,030402010305,Everetts Lake-Marks Creek
Mooresville Technology Park,Tract,Coddle Creek Hwy & Patterson Farm Rd,28115,Mooresville,North Carolina,USA,35.513876,-80.754262,030401050104,Upper Coddle Creek
Mooresville Technology Park - Building 1,Tract,Coddle Creek Hwy & Patterson Farm Rd,28115,Mooresville,North Carolina,USA,35.516174,-80.757579,030401050104,Upper Coddle Creek
Mooresville Technology Park - Building 2,Tract,Coddle Creek Hwy & Patterson Farm Rd,28115,Mooresville,North Carolina,USA,35.515088,-80.758214,030401050104,Upper Coddle Creek
Mooresville Technology Park - Building 3,Tract,Coddle Creek Hwy & Patterson Farm Rd,28115,Mooresville,North Carolina,USA,35.515563,-80.751136,030401050104,Upper Coddle Creek
Mooresville Technology Park - Building 5,Tract,Coddle Creek Hwy & Patterson Farm Rd,28115,Mooresville,North Carolina,USA,35.512345,-80.749225,030401050104,Upper Coddle Creek
Mooresville Technology Park - Building 4,Tract,Coddle Creek Hwy & Patterson Farm Rd,28115,Mooresville,North Carolina,USA,35.514435,-80.751493,030401050104,Upper Coddle Creek
Microsoft - Person County Mega Park,Microsoft,State Rd 1333,27574,Roxboro,North Carolina,USA,36.46694780646514,-78.99134554232771,030101040602,Storys Creek
Enovum Data Centers NC01 - Madison, Enovum Data Centers Corp,805 Island Dr,27025,Madison,North Carolina,USA,36.4041401,-79.9890524,030101030305,Big Beaver Island Creek
ImpactData Greensboro Dream Center,ImpactData,2901 E Gate City Blvd,27401,Greensboro,North Carolina,USA,36.0575826,-79.745705,030300020104,South Buffalo Creek
DC BLOX High Point,DC BLOX Inc.,Sheraton Ct,27021,King,North Carolina,USA,36.2631795,-80.3795574,030401011005,Little Yadkin River
Robena Mine Data Center,Essential Utilities,South Eighty Eigh Road (PA-88),15338,Greensboro,North Carolina,USA,39.83072821166364,-79.93452709264194,050200050501,Whiteley Creek
GTT Greensboro Data Center,GTT Communications,414 N. Church Street,27401,Greensboro,North Carolina,USA,36.078184,-79.786224,030300020105,North Buffalo Creek
Dynamic Quest Data Center,Dynamic Quest,4821 Koger Blvd.,27407,Greensboro,North Carolina,USA,36.0497504,-79.8816546,030300020104,South Buffalo Creek
Project Delta,Engineered Land Solutions,US-311 & Tuttle Rd,27052,Walnut Cove,North Carolina,USA,36.3213871,-80.1028936,030101030302,Blackies Branch-Dan River
Lumen Greensboro 2,Lumen,496 Gallimore Dairy Rd,27409,Greensboro,North Carolina,USA,36.067414,-79.952355,030300030102,High Point Lake-Deep River
Lumen Greensboro 1,Lumen,201 E Creekridge Road,27406,Greensboro,North Carolina,USA,36.0291024,-79.7946387,030300020104,South Buffalo Creek
Tarheel Cloud Data Center,Tarheel Media,113 W Edwards St,27569,Princeton,North Carolina,USA,35.46572709215928,-78.16024426370859,030202011704,Charles Branch-Beaverdam Creek
Microsoft Boyd Farms Campus,Microsoft,Zeb Haynes Rd & Old Maiden Rd,28650,Maiden,North Carolina,USA,35.58873042736371,-81.23112001284136,030501020302,Upper Clark Creek
Apple Maiden Campus,Apple,5977-6028 Startown Rd,28650,Maiden,North Carolina,USA,35.5877634,-81.2569565,030501020303,Lower Clark Creek
Microsoft Boyd Farms Data Center 1,Microsoft,1260 Old Maiden Rd,28650,Maiden,North Carolina,USA,35.58952955430274,-81.23068712789212,030501020302,Upper Clark Creek
Apple Maiden - Building 1,Apple,6028 Startown Rd,28650,Maiden,North Carolina,USA,35.5880358,-81.2626911,030501020403,Town of Startown-South Fork Catawba River
Apple Maiden - Building 2,Apple,5987 Startown Rd,28650,Maiden,North Carolina,USA,35.58708568088791,-81.26023048518098,030501020403,Town of Startown-South Fork Catawba River
Apple Maiden - Building 3,Apple,5987 Startown Rd,28650,Maiden,North Carolina,USA,35.58610890486771,-81.26223876528883,030501020403,Town of Startown-South Fork Catawba River
Apple Maiden - Building 5,Apple,2239 Elbow Rd,28650,Maiden,North Carolina,USA,35.59171320110948,-81.26079180673116,030501020403,Town of Startown-South Fork Catawba River
Apple Maiden - Building 4,Apple,2239 Elbow Rd,28650,Maiden,North Carolina,USA,35.59042478984958,-81.26443535847525,030501020403,Town of Startown-South Fork Catawba River
BalsamWest Data Center,BalsamWest Fibernet LLC,35 Bonnie Ln,28779,Sylva,North Carolina,USA,35.3501092,-83.2084568,060102030303,Mill Creek-Tuckasegee River
Tarboro NetZero Campus,Energy Storage Solutions LLC,Anaconda Rd,27886,Tarboro,North Carolina,USA,35.904749,-77.585399,030201030202,Holly Creek-Tar River
Kingsboro NetZero Campus,Energy Storage Solutions LLC,Kingsboro Rd,27801,Rocky Mount,North Carolina,USA,35.920392,-77.690599,030201030104,Outlet Cokey Swamp
Applied Digital ELN02,Applied Digital Corporation,9685 87th Ave SE,58436,Ellendale,North Dakota,USA,46.01508743227318,-98.57242579313194,101600040602,Upper Sewer Branch
Applied Digital Polaris Forge 1,Applied Digital Corporation,9685 87th Ave SE,58436,Ellendale,North Dakota,USA,46.01508479946312,-98.57233254208022,101600040602,Upper Sewer Branch
Applied Digital ELN01,Applied Digital Corporation,9685 87th Ave SE,58436,Ellendale,North Dakota,USA,46.01289180245313,-98.57286856312295,101600040602,Upper Sewer Branch
Project Trinity,Teton Digital,60th St NW & 103rd Ave NW,58852,Dry Fork Township.,North Dakota,USA,48.27876400517509,-102.9098724678627,101101010904,Upper Dry Fork Creek
Bitzero Nekoma,Bitzero Blockchain Inc.,81st St NE,58355,Nekoma,North Dakota,USA,48.58944709686995,-98.35668459224368,090203160601,Saint Edwards Cemetery
Atlas Power Willinston,Atlas Power,5046 143rd Ave NW,58801,Williston,North Dakota,USA,48.1462269530528,-103.7743953186369,101101010202,Middle Painted Woods Creek
Project Fighting Pike - Building 4,"Critical Data House, LLC ",US-2 & 56th St NW,58801,Williston,North Dakota,USA,48.23322,-103.631876,101101020506,Chinaman Coulee-Little Muddy River
Project Fighting Pike - Building 7,"Critical Data House, LLC ",US-2 & 56th St NW,58801,Williston,North Dakota,USA,48.228079,-103.633995,101101020506,Chinaman Coulee-Little Muddy River
Project Fighting Pike - Building 3,"Critical Data House, LLC ",US-2 & 56th St NW,58801,Williston,North Dakota,USA,48.232186,-103.633628,101101020506,Chinaman Coulee-Little Muddy River
Project Fighting Pike - Building 2,"Critical Data House, LLC ",US-2 & 56th St NW,58801,Williston,North Dakota,USA,48.231396,-103.628896,101101020506,Chinaman Coulee-Little Muddy River
Project Fighting Pike - Building 1,"Critical Data House, LLC ",US-2 & 56th St NW,58801,Williston,North Dakota,USA,48.229723,-103.631527,101101020506,Chinaman Coulee-Little Muddy River
Project Fighting Pike - Building 5,"Critical Data House, LLC ",US-2 & 56th St NW,58801,Williston,North Dakota,USA,48.235489,-103.628349,101101020506,Chinaman Coulee-Little Muddy River
Project Fighting Pike - Building 6,"Critical Data House, LLC ",US-2 & 56th St NW,58801,Williston,North Dakota,USA,48.229921,-103.637064,101101020506,Chinaman Coulee-Little Muddy River
Project Fighting Pike,"Critical Data House, LLC ",US-2 & 56th St NW,58801,Williston,North Dakota,USA,48.231163,-103.631409,101101020506,Chinaman Coulee-Little Muddy River
Midco Fargo,Midco,4624 28th Ave S,58104,Fargo,North Dakota,USA,46.8365002,-96.8658885,090202040606,City of West Fargo-Sheyenne River
DCN Fargo Great Plains,Dakota Carrier Network,3901 Great Plains Dr S,58104,Fargo,North Dakota,USA,46.8149813,-96.8444693,090201040502,Town of Frontier
702 Data Center,702 Communications,within 2 mile from Interstate,58103,Fargo,North Dakota,USA,46.8684165,-96.8272752,090201040504,City of Fargo-Red River
Consolidated Fargo,Consolidated Communications,3312 42nd Street South,58104,Fargo,North Dakota,USA,46.8314641,-96.8493182,090201040502,Town of Frontier
Applied Digital Polaris Forge 2,Applied Digital Corporation,"within Harwood, North Dakota",58042,Harwood,North Dakota,USA,46.98433668194235,-96.88442312469563,090202040706,Lower Branch Rush River-Sheyenne River
Applied Digital JMS,Applied Digital Corporation,2671 Highway 20 SE,58401,Jamestown,North Dakota,USA,47.02660101932798,-98.68044492618182,101600010611,Jamestown Dam-James River
Midco Grand Forks,Midco,3251 32nd Ave S,58201,Grand Forks,North Dakota,USA,47.88888044733152,-97.07616115094062,090203010603,Lower English Coulee
Core Scientific Grand Forks,Core Scientific,5601 11th Ave S,58201,Grand Forks,North Dakota,USA,47.90964296602304,-97.11151765887791,090203010604,Outlet English Coulee
DCN Bismarck Coleman,Dakota Carrier Network,4202 Coleman St,58503,Bismarck,North Dakota,USA,46.8517727,-100.7818499,101301020201,Cottonwood Lake-Lake Oahe
Aurum Capital Ventures - Bismarck,Aurum Capital Ventures,3805 E Bismarck Expy,58501,Bismarck,North Dakota,USA,46.80679734451891,-100.7206401059407,101301031504,Hay Creek
DP Facilities - Hannibal Gap Data Center,DP Facilities,43840 State Route 7,43931,Hannibal,Ohio,USA,39.70262409471337,-80.84958911822636,050302011004,Haynes Run-Ohio River
Meta Bowling Green Campus,Meta,56 Middleton Pike,43402,Bowling Green,Ohio,USA,41.4589369,-83.6356981,041000100703,Cedar Creek-Frontal Lake Erie
Telesystem DC-1,"Buckeye Telesystem, Inc",4818 Angola Road,43615,Toledo,Ohio,USA,41.6243705,-83.6560611,041000090804,Heilman Ditch-Swan Creek
CISP Data Center,CISP,3035 Moffat Rd,43615,Toledo,Ohio,USA,41.6736053,-83.6907601,041000010307,Heldman Ditch-Ottawa River
Cologix COL3-S,Cologix,585 Scherers Court,43085,Columbus,Ohio,USA,40.1158366,-83.002122,050600011102,Rush Run-Olentangy River
Cologix COL1,Cologix,535 Scherers Ct,43085,Columbus,Ohio,USA,40.115757,-83.002414,050600011102,Rush Run-Olentangy River
Cologix COL2,Cologix,555 Scherers Court,43085,Columbus,Ohio,USA,40.116016,-83.002596,050600011102,Rush Run-Olentangy River
Cologix COL4-S,Cologix,7500 Alta View Blvd,43085,Columbus,Ohio,USA,40.1184384,-82.9999965,050600011102,Rush Run-Olentangy River
Cologix COL5,Cologix,6787 Green Meadows Drive,43035,Lewis Center,Ohio,USA,40.1907716,-83.0112662,050600011101,Deep Run-Olentangy River
Cologix Johnstown Campus,Cologix,12017 Duncan Plains Rd,43031,Johnstown,Ohio,USA,40.13656312366777,-82.71894406966204,050400060301,Headwaters Raccoon Creek
WeConnect Community Data Center,City of Westerville - WeConnect,35 Collegeview Road,43081,Westerville,Ohio,USA,40.1238326,-82.945611,050600011601,Westerville Reservoir-Alum Creek
"DartPoints Dublin, OH - CMH01",DartPoints,565 Metro Place South,43017,Dublin,Ohio,USA,40.09316,-83.13382,050600011204,Hayden Run-Scioto River
Edged Columbus,Edged Energy,6525 New Albany Rd E,43054,New Albany,Ohio,USA,40.106074,-82.815775,050600011501,Rocky Fork Creek
Compugen New Albany Data Center,Compugen Inc.,7000 Souder Road,43054,New Albany,Ohio,USA,40.1064892,-82.8052757,050600011501,Rocky Fork Creek
Racksquared Spring Street Datacenter,RackSquared,325 E Spring Street,43215,Columbus,Ohio,USA,39.966919,-82.9926132,050600012302,Kian Run-Scioto River
CeraNet DC1,"CeraNet, Inc.",826 Morrison Road,43230,Columbus,Ohio,USA,39.994518,-82.854439,050600011505,Mason Run-Big Walnut Creek
WOW! Data Center,WOW Business/E Solutions,226 North 5th Street,43215,Columbus,Ohio,USA,39.967655,-82.9954039,050600012302,Kian Run-Scioto River
Centersquare - Columbus CMH1-A,Csquare,8180 Green Meadows Dr N,43035,North Lewis Center,Ohio,USA,40.168866,-83.010575,050600011101,Deep Run-Olentangy River
Cogent Data Center - Columbus,"Cogent Communications, Inc.",240 N 5th Street,43215,Columbus,Ohio,USA,39.968773,-82.996036,050600012302,Kian Run-Scioto River
BrescoBroadband Columbus 1,"Bresco Broadband, LLC",180 E Broad St,43215,Columbus,Ohio,USA,39.96322395338774,-82.99585341086328,050600012302,Kian Run-Scioto River
BrescoBroadband Columbus 2,"Bresco Broadband, LLC",423 E Town Street,43215,Columbus,Ohio,USA,39.9597943,-82.9886111,050600012302,Kian Run-Scioto River
Expedient Upper Arlington,Expedient Data Centers,"5000 Arllington Centre Blvd, Building One",43220,Columbus,Ohio,USA,40.0578626,-83.0784261,050600011204,Hayden Run-Scioto River
CeraNet DC2,"CeraNet, Inc.",within 10 miles from downtown Columbus,43017,Dublin,Ohio,USA,40.0988366,-83.1143412,050600011204,Hayden Run-Scioto River
CeraNet DC3,"CeraNet, Inc.",4151 Executive Pkwy,43081,Westerville,Ohio,USA,40.0829991,-82.9002489,050600011502,City of Gahanna-Big Walnut Creek
CENTRA Columbus (CMH1),CENTRA,180 E Broad St,43215,Columbus,Ohio,USA,39.9631827,-82.9959943,050600012302,Kian Run-Scioto River
