state,state_code,year,total_consumption_mwh,prev_year_consumption,yoy_change_mwh,yoy_change_pct
Oklahoma,OK,1997,41149104.0641007,40399070.620177954,750033.4439227432,1.8565611347210724
Oklahoma,OK,1998,41967116.68692454,41149104.0641007,818012.6228238419,1.9879232888025196
Oklahoma,OK,1999,42073316.76177589,41967116.68692454,106200.074851349,0.25305544730080815
Oklahoma,OK,2000,43399146.67246797,42073316.76177589,1325829.9106920809,3.1512369661728523
Oklahoma,OK,2001,44338860.4790265,43399146.67246797,939713.806558527,2.1652817592256324
Oklahoma,OK,2002,44861494.15596375,44338860.4790265,522633.6769372523,1.178726000828263
Oklahoma,OK,2003,44201100.17704271,44861494.15596375,-660393.9789210409,-1.472073080368524
Oklahoma,OK,2004,45670162.45754098,44201100.17704271,1469062.2804982737,3.3235875908384727
Oklahoma,OK,2005,45658273.80086799,45670162.45754098,-11888.656672991812,-0.0260315620380036
Oklahoma,OK,2006,46601402.37745159,45658273.80086799,943128.5765836015,2.0656246898358916
Oklahoma,OK,2007,48723940.61508695,46601402.37745159,2122538.237635359,4.5546660172234725
Oklahoma,OK,2008,46382259.2307679,48723940.61508695,-2341681.384319052,-4.80601805756649
Oklahoma,OK,2009,47758859.585776985,46382259.2307679,1376600.3550090864,2.9679458867236717
Oklahoma,OK,2010,50212900.78473132,47758859.585776985,2454041.1989543363,5.13839991205563
Oklahoma,OK,2011,51137162.2892725,50212900.78473132,924261.504541181,1.8406853420072267
Oklahoma,OK,2012,51610091.03611254,51137162.2892725,472928.7468400374,0.9248239942701081
Oklahoma,OK,2013,51234787.58607853,51610091.03611254,-375303.45003400743,-0.7271900562457846
Oklahoma,OK,2014,52675243.548939645,51234787.58607853,1440455.9628611133,2.8114803061123896
Oklahoma,OK,2015,53877242.030303195,52675243.548939645,1201998.4813635498,2.281903984452951
Oklahoma,OK,2016,53745816.16678366,53877242.030303195,-131425.86351953447,-0.24393576687836796
Oklahoma,OK,2017,55134978.26748622,53745816.16678366,1389162.1007025614,2.5846888181802337
Oklahoma,OK,2018,55247185.04442814,55134978.26748622,112206.77694191784,0.20351287053664724
Oklahoma,OK,2019,56179607.9934972,55247185.04442814,932422.9490690604,1.6877293355656648
Oklahoma,OK,2020,56605644.760771945,56179607.9934972,426036.7672747448,0.7583477038929475
Oklahoma,OK,2021,58005119.0576206,56605644.760771945,1399474.2968486547,2.472322862433852
Oklahoma,OK,2022,59914480.86732861,58005119.0576206,1909361.8097080067,3.291712594902705
Oklahoma,OK,2023,61108982.806828745,59914480.86732861,1194501.9395001382,1.9936781929984153
Oklahoma,OK,2024,62299239.63391998,61108982.806828745,1190256.827091232,1.9477608240571538
Oregon,OR,1990,28444010.650764212,,,
Oregon,OR,1991,28832487.34580932,28444010.650764212,388476.69504510984,1.3657592096094666
Oregon,OR,1992,29190333.949480332,28832487.34580932,357846.6036710106,1.2411229020205294
Oregon,OR,1993,30268644.018220074,29190333.949480332,1078310.068739742,3.6940655444571884
Oregon,OR,1994,30808285.848137923,30268644.018220074,539641.8299178481,1.782841113044288
Oregon,OR,1995,30433162.03168371,30808285.848137923,-375123.8164542131,-1.2176069071265316
Oregon,OR,1996,32028745.701769203,30433162.03168371,1595583.6700854935,5.242911230927449
Oregon,OR,1997,31379057.92203399,32028745.701769203,-649687.7797352113,-2.028452146658131
Oregon,OR,1998,32484514.715994608,31379057.92203399,1105456.793960616,3.522912627610715
Oregon,OR,1999,33192676.91864946,32484514.715994608,708162.2026548535,2.1799993284374697
Oregon,OR,2000,33906949.30089031,33192676.91864946,714272.3822408505,2.1518974923035903
Oregon,OR,2001,34202743.87441569,33906949.30089031,295794.5735253766,0.8723715333411307
Oregon,OR,2002,34836452.949801125,34202743.87441569,633709.0753854364,1.8528018620735953
Oregon,OR,2003,34712969.41129153,34836452.949801125,-123483.53850959241,-0.3544664512415503
Oregon,OR,2004,35907962.30026198,34712969.41129153,1194992.8889704496,3.4424968800904105
Oregon,OR,2005,35388795.33132622,35907962.30026198,-519166.9689357653,-1.445826874258408
Oregon,OR,2006,37110174.39728575,35388795.33132622,1721379.0659595355,4.864192323709217
Oregon,OR,2007,37151807.07578365,37110174.39728575,41632.6784978956,0.11218669589690915
Oregon,OR,2008,36971671.191915035,37151807.07578365,-180135.88386861235,-0.48486439300560646
Oregon,OR,2009,36985260.007034905,36971671.191915035,13588.815119870007,0.036754668322490136
Oregon,OR,2010,40167646.016144395,36985260.007034905,3182386.0091094896,8.604471101471702
Oregon,OR,2011,39398215.62118631,40167646.016144395,-769430.3949580863,-1.915547639134324
Oregon,OR,2012,40317052.84135675,39398215.62118631,918837.2201704383,2.3321797844985026
Oregon,OR,2013,39867672.90933277,40317052.84135675,-449379.9320239797,-1.1146150334753915
Oregon,OR,2014,40430660.83902651,39867672.90933277,562987.9296937436,1.4121414384383386
Oregon,OR,2015,43003123.67678974,40430660.83902651,2572462.8377632275,6.362653452550313
Oregon,OR,2016,41820901.42257635,43003123.67678974,-1182222.2542133853,-2.7491543709683377
Oregon,OR,2017,43674242.01525252,41820901.42257635,1853340.5926761702,4.43161321165515
Oregon,OR,2018,43189191.85347326,43674242.01525252,-485050.1617792621,-1.1106092273103818
Oregon,OR,2019,45178874.34529501,43189191.85347326,1989682.491821751,4.606899102377488
Oregon,OR,2020,46002898.38551845,45178874.34529501,824024.0402234346,1.8239145002275816
Oregon,OR,2021,45094229.43196325,46002898.38551845,-908668.9535551965,-1.9752428334846885
Oregon,OR,2022,46897343.36013753,45094229.43196325,1803113.9281742796,3.99854693358218
Oregon,OR,2023,47354249.994814105,46897343.36013753,456906.63467657566,0.9742697601607506
Oregon,OR,2024,47757912.77670004,47354249.994814105,403662.78188593686,0.8524320033157385
Pennsylvania,PE,1990,92329806.34102103,,,
Pennsylvania,PE,1991,94327558.71620597,92329806.34102103,1997752.3751849383,2.163713381793763
Pennsylvania,PE,1992,93879394.31581715,94327558.71620597,-448164.40038882196,-0.47511502098466263
Pennsylvania,PE,1993,98246498.47741099,93879394.31581715,4367104.1615938395,4.651823963523435
Pennsylvania,PE,1994,99635946.65787001,98246498.47741099,1389448.1804590225,1.414247023550144
Pennsylvania,PE,1995,99842406.56838661,99635946.65787001,206459.91051660478,0.20721428103207268
Pennsylvania,PE,1996,99523668.87992935,99842406.56838661,-318737.6884572655,-0.3192407909748725
Pennsylvania,PE,1997,102982439.18659726,99523668.87992935,3458770.306667909,3.4753243581089777
Pennsylvania,PE,1998,102003146.18000883,102982439.18659726,-979293.0065884292,-0.9509320368825369
Pennsylvania,PE,1999,103358142.67808977,102003146.18000883,1354996.498080939,1.3283869653292117
Pennsylvania,PE,2000,105879439.69047047,103358142.67808977,2521297.0123807043,2.4393791790873367
Pennsylvania,PE,2001,108357230.84113365,105879439.69047047,2477791.150663182,2.340200475093931
Pennsylvania,PE,2002,111769836.89347064,108357230.84113365,3412606.052336991,3.1494031601272026
Pennsylvania,PE,2003,112815372.83174548,111769836.89347064,1045535.9382748306,0.9354365787178746
Pennsylvania,PE,2004,114578128.82967122,112815372.83174548,1762755.9979257435,1.5625140029052105
Pennsylvania,PE,2005,114835353.72006398,114578128.82967122,257224.8903927654,0.2244973739928578
Pennsylvania,PE,2006,116185849.18329737,114835353.72006398,1350495.4632333815,1.176027607774437
Pennsylvania,PE,2007,118047789.34699407,116185849.18329737,1861940.1636967063,1.602553302992405
Pennsylvania,PE,2008,119105412.61549205,118047789.34699407,1057623.2684979737,0.8959280596006388
Pennsylvania,PE,2009,116397658.43911068,119105412.61549205,-2707754.1763813645,-2.2734098450444113
Pennsylvania,PE,2010,125901733.28413415,116397658.43911068,9504074.845023468,8.16517700826017
Pennsylvania,PE,2011,126337621.86306575,125901733.28413415,435888.57893159986,0.3462133265059104
Pennsylvania,PE,2012,127516529.20210224,126337621.86306575,1178907.3390364945,0.9331403596580939
Pennsylvania,PE,2013,130916925.81092173,127516529.20210224,3400396.6088194847,2.6666320280958726
Pennsylvania,PE,2014,131623850.86507444,130916925.81092173,706925.0541527122,0.5399798763787784
Pennsylvania,PE,2015,135666098.5630274,131623850.86507444,4042247.697952971,3.0710602002494336
Pennsylvania,PE,2016,137849130.63063943,135666098.5630274,2183032.067612022,1.6091212843404903
Pennsylvania,PE,2017,137278455.7572888,137849130.63063943,-570674.8733506203,-0.4139851087488669
Pennsylvania,PE,2018,138527533.41461712,137278455.7572888,1249077.6573283076,0.9098861510627008
Pennsylvania,PE,2019,142395997.92384017,138527533.41461712,3868464.509223044,2.7925600159533714
Pennsylvania,PE,2020,143447708.6133371,142395997.92384017,1051710.6894969344,0.7385816348992034
Pennsylvania,PE,2021,144468415.42180273,143447708.6133371,1020706.8084656298,0.7115532331136374
Pennsylvania,PE,2022,149082095.51165769,144468415.42180273,4613680.089854956,3.193556236070319
Pennsylvania,PE,2023,151370087.34044725,149082095.51165769,2287991.828789562,1.5347193913105743
Pennsylvania,PE,2024,154261477.04136539,151370087.34044725,2891389.700918138,1.9101460213966175
Rhode Island,RH,1990,5042672.510285825,,,
Rhode Island,RH,1991,5239718.24424777,5042672.510285825,197045.7339619454,3.9075655529884212
Rhode Island,RH,1992,5359063.763549115,5239718.24424777,119345.51930134464,2.2777087190206013
Rhode Island,RH,1993,5283313.926538049,5359063.763549115,-75749.83701106533,-1.4134901235229742
Rhode Island,RH,1994,5375135.883190637,5283313.926538049,91821.95665258821,1.7379613994043994
Rhode Island,RH,1995,5617610.895556073,5375135.883190637,242475.01236543525,4.511048978756311
Rhode Island,RH,1996,5524936.753506146,5617610.895556073,-92674.14204992633,-1.6497073893679275
Rhode Island,RH,1997,5760817.12439145,5524936.753506146,235880.37088530324,4.2693768527868245
Rhode Island,RH,1998,5763720.19469664,5760817.12439145,2903.070305190049,0.05039337723286466
Rhode Island,RH,1999,5792815.607706,5763720.19469664,29095.413009360433,0.5048026626298052
Rhode Island,RH,2000,6027850.012751531,5792815.607706,235034.40504553076,4.057343111920772
Rhode Island,RH,2001,6015669.918010405,6027850.012751531,-12180.094741125591,-0.2020636664044291
Rhode Island,RH,2002,6122919.561941899,6015669.918010405,107249.6439314941,1.7828379115416182
Rhode Island,RH,2003,6176109.559420473,6122919.561941899,53189.99747857358,0.8687031887399848
Rhode Island,RH,2004,6327687.724499915,6176109.559420473,151578.16507944185,2.4542661301763724
Rhode Island,RH,2005,6312690.139477182,6327687.724499915,-14997.585022732615,-0.2370152522644896
Rhode Island,RH,2006,6466498.099620029,6312690.139477182,153807.96014284715,2.4364883551148853
Rhode Island,RH,2007,6715994.832541903,6466498.099620029,249496.73292187322,3.858297475360483
Rhode Island,RH,2008,6427574.288300011,6715994.832541903,-288420.54424189124,-4.294531955926601
Rhode Island,RH,2009,6629023.392054318,6427574.288300011,201449.10375430714,3.1341388635678786
Rhode Island,RH,2010,6845136.895877621,6629023.392054318,216113.5038233027,3.2601107439497152
Rhode Island,RH,2011,7073274.713145159,6845136.895877621,228137.81726753805,3.3328452116849636
Rhode Island,RH,2012,6996832.172018055,7073274.713145159,-76442.54112710431,-1.0807234870298688
Rhode Island,RH,2013,7343677.156761841,6996832.172018055,346844.98474378604,4.957171705945715
Rhode Island,RH,2014,7302813.887618091,7343677.156761841,-40863.26914374996,-0.5564415247492772
Rhode Island,RH,2015,7347678.160754022,7302813.887618091,44864.27313593123,0.6143422771871337
Rhode Island,RH,2016,7408883.557867664,7347678.160754022,61205.397113641724,0.8329896298473802
Rhode Island,RH,2017,7549474.789155906,7408883.557867664,140591.23128824215,1.8976034673799818
Rhode Island,RH,2018,7771436.010131697,7549474.789155906,221961.2209757911,2.9400882468621137
Rhode Island,RH,2019,7830385.237889668,7771436.010131697,58949.2277579708,0.7585371311186004
Rhode Island,RH,2020,7943137.823540786,7830385.237889668,112752.58565111831,1.4399366343501352
Rhode Island,RH,2021,8097552.267685354,7943137.823540786,154414.44414456747,1.943998046803809
Rhode Island,RH,2022,8158958.131672508,8097552.267685354,61405.86398715433,0.7583262442430261
Rhode Island,RH,2023,8404625.713354075,8158958.131672508,245667.58168156724,3.0110165748725044
Rhode Island,RH,2024,8561137.461352604,8404625.713354075,156511.74799852818,1.8622096133305177
South Carolina,SO,1990,49868107.47594846,,,
South Carolina,SO,1991,50617313.709898755,49868107.47594846,749206.2339502946,1.5023755098619673
South Carolina,SO,1992,51103841.43219689,50617313.709898755,486527.72229813784,0.9611883496752854
South Carolina,SO,1993,53349625.97101294,51103841.43219689,2245784.5388160497,4.394551321148121
South Carolina,SO,1994,53994097.57921094,53349625.97101294,644471.6081979945,1.2080152324744744
South Carolina,SO,1995,54392009.55703079,53994097.57921094,397911.97781985253,0.7369545851490599
South Carolina,SO,1996,56024778.650606245,54392009.55703079,1632769.0935754552,3.001854696807026
South Carolina,SO,1997,56778766.555236444,56024778.650606245,753987.9046301991,1.345811483401622
South Carolina,SO,1998,57128706.84177886,56778766.555236444,349940.2865424156,0.6163224525174935
South Carolina,SO,1999,58639609.3790458,57128706.84177886,1510902.5372669399,2.644734356496934
South Carolina,SO,2000,57965005.76828411,58639609.3790458,-674603.6107616872,-1.1504230978092924
South Carolina,SO,2001,58610816.01460609,57965005.76828411,645810.2463219762,1.1141381558791028
South Carolina,SO,2002,59871472.38223708,58610816.01460609,1260656.3676309884,2.150893731486057
South Carolina,SO,2003,60247802.46511104,59871472.38223708,376330.0828739628,0.6285632671121916
South Carolina,SO,2004,62332069.78180553,60247802.46511104,2084267.3166944906,3.4594910211064893
South Carolina,SO,2005,64291803.20318355,62332069.78180553,1959733.4213780165,3.14402109257417
South Carolina,SO,2006,62954304.70197594,64291803.20318355,-1337498.501207605,-2.0803561800571426
South Carolina,SO,2007,64114136.732047684,62954304.70197594,1159832.0300717428,1.8423395120672967
South Carolina,SO,2008,63969821.0407762,64114136.732047684,-144315.6912714839,-0.22509184187353673
South Carolina,SO,2009,66182761.6023551,63969821.0407762,2212940.5615788996,3.459350871355897
South Carolina,SO,2010,67571128.56415646,66182761.6023551,1388366.9618013576,2.0977773187269855
South Carolina,SO,2011,69112781.89946401,67571128.56415646,1541653.3353075534,2.281526693525337
South Carolina,SO,2012,68843214.02326252,69112781.89946401,-269567.8762014955,-0.3900405522579407
South Carolina,SO,2013,70179863.51930353,68843214.02326252,1336649.4960410148,1.9415849695648337
South Carolina,SO,2014,73655171.55243532,70179863.51930353,3475308.033131793,4.952001698002564
South Carolina,SO,2015,74696899.60176441,73655171.55243532,1041728.0493290871,1.4143311696551788
South Carolina,SO,2016,72958610.92474262,74696899.60176441,-1738288.6770217866,-2.3271229278446874
South Carolina,SO,2017,76914400.41679877,72958610.92474262,3955789.4920561463,5.421963825677238
South Carolina,SO,2018,77108999.49379699,76914400.41679877,194599.0769982189,0.2530073379545149
South Carolina,SO,2019,78977952.52284066,77108999.49379699,1868953.0290436745,2.423780675813362
South Carolina,SO,2020,77279838.38492693,78977952.52284066,-1698114.1379137337,-2.150111624408893
South Carolina,SO,2021,80235022.70206508,77279838.38492693,2955184.3171381503,3.8240042666995864
South Carolina,SO,2022,81351464.91933876,80235022.70206508,1116442.2172736824,1.391464948441957
South Carolina,SO,2023,83159968.47733739,81351464.91933876,1808503.5579986274,2.2230743598677503
South Carolina,SO,2024,82639143.66443524,83159968.47733739,-520824.81290215254,-0.6262927012100622
South Dakota,SO,1990,8160544.864887469,,,
South Dakota,SO,1991,8376809.617013808,8160544.864887469,216264.7521263389,2.650126378899837
South Dakota,SO,1992,8638440.808835002,8376809.617013808,261631.19182119332,3.123279670697117
South Dakota,SO,1993,8593097.585215542,8638440.808835002,-45343.2236194592,-0.5249005535013243
South Dakota,SO,1994,8888504.188633544,8593097.585215542,295406.6034180019,3.4377196405432437
South Dakota,SO,1995,9128086.200130139,8888504.188633544,239582.01149659418,2.695414283575039
South Dakota,SO,1996,8946347.125370674,9128086.200130139,-181739.0747594647,-1.990987713907365
South Dakota,SO,1997,9294210.0478071,8946347.125370674,347862.92243642546,3.8883235533073783
South Dakota,SO,1998,9347859.217011938,9294210.0478071,53649.169204838574,0.5772321577506924
South Dakota,SO,1999,9649506.894943122,9347859.217011938,301647.67793118395,3.226917210971928
South Dakota,SO,2000,9527467.936865674,9649506.894943122,-122038.95807744749,-1.264717041048001
South Dakota,SO,2001,9872382.634300154,9527467.936865674,344914.69743447937,3.6202136781784717
South Dakota,SO,2002,10078337.343374576,9872382.634300154,205954.70907442272,2.086170245862059
South Dakota,SO,2003,10272508.187195867,10078337.343374576,194170.84382129088,1.9266158415399475
South Dakota,SO,2004,10319494.180937093,10272508.187195867,46985.99374122545,0.4573955346153044
South Dakota,SO,2005,10396894.483812569,10319494.180937093,77400.30287547596,0.7500396968918819
South Dakota,SO,2006,10603791.189626565,10396894.483812569,206896.7058139965,1.9899856263437514
South Dakota,SO,2007,10870424.806762818,10603791.189626565,266633.61713625304,2.5145121435161255
South Dakota,SO,2008,10576633.793334302,10870424.806762818,-293791.0134285167,-2.7026635908997823
South Dakota,SO,2009,10503958.906924991,10576633.793334302,-72674.88640931062,-0.6871268101871166
South Dakota,SO,2010,11394767.884513723,10503958.906924991,890808.9775887318,8.480697473039848
South Dakota,SO,2011,11455893.607970534,11394767.884513723,61125.72345681116,0.5364367583115515
South Dakota,SO,2012,11621724.915361034,11455893.607970534,165831.30739049986,1.4475632636385636
South Dakota,SO,2013,11580132.439985532,11621724.915361034,-41592.47537550144,-0.3578855606926861
South Dakota,SO,2014,11964608.385211352,11580132.439985532,384475.94522581995,3.320134266325371
South Dakota,SO,2015,12016153.070374131,11964608.385211352,51544.685162778944,0.4308096303970121
South Dakota,SO,2016,12322489.443282677,12016153.070374131,306336.37290854566,2.5493714262330687
South Dakota,SO,2017,12236485.59793556,12322489.443282677,-86003.84534711763,-0.6979421304678063
South Dakota,SO,2018,12698274.220091322,12236485.59793556,461788.6221557632,3.7738664297016165
South Dakota,SO,2019,13063739.05162635,12698274.220091322,365464.8315350283,2.8780669341412284
South Dakota,SO,2020,12509768.85500334,13063739.05162635,-553970.1966230106,-4.240517928548526
South Dakota,SO,2021,13446852.534432009,12509768.85500334,937083.6794286687,7.490815300347278
South Dakota,SO,2022,13343054.01199457,13446852.534432009,-103798.52243743837,-0.7719168643491248
South Dakota,SO,2023,13795417.085046636,13343054.01199457,452363.07305206545,3.3902513820705464
South Dakota,SO,2024,13953577.26132762,13795417.085046636,158160.17628098466,1.1464689708614924
Tennessee,TE,1990,64147740.934537366,,,
Tennessee,TE,1991,65555243.068319626,64147740.934537366,1407502.1337822601,2.194156977747062
Tennessee,TE,1992,66907842.224326074,65555243.068319626,1352599.156006448,2.0632966833740687
Tennessee,TE,1993,66642058.77837334,66907842.224326074,-265783.44595273584,-0.39723810709905605
Tennessee,TE,1994,67432260.28301111,66642058.77837334,790201.5046377704,1.1857399352947455
Tennessee,TE,1995,69382608.55740264,67432260.28301111,1950348.274391532,2.8923074300134397
Tennessee,TE,1996,70815798.97779971,69382608.55740264,1433190.420397073,2.065633521419629
Tennessee,TE,1997,71748636.51285046,70815798.97779971,932837.5350507498,1.3172731911747382
Tennessee,TE,1998,72927285.90362352,71748636.51285046,1178649.390773058,1.642748138582337
Tennessee,TE,1999,72961312.20651382,72927285.90362352,34026.30289030075,0.046657848936361
Tennessee,TE,2000,75190971.83601442,72961312.20651382,2229659.6295005977,3.055947819564488
Tennessee,TE,2001,74215894.27123675,75190971.83601442,-975077.5647776723,-1.2968013858156264
Tennessee,TE,2002,76627279.56749173,74215894.27123675,2411385.2962549776,3.249149417296099
Tennessee,TE,2003,76103639.27707472,76627279.56749173,-523640.29041700065,-0.6833601471598494
Tennessee,TE,2004,78250176.68890055,76103639.27707472,2146537.411825821,2.820545025462979
Tennessee,TE,2005,79557906.72179532,78250176.68890055,1307730.0328947753,1.6712167157064979
Tennessee,TE,2006,80847759.24714556,79557906.72179532,1289852.5253502429,1.6212750919411518
Tennessee,TE,2007,83046982.70129393,80847759.24714556,2199223.454148367,2.7202033484014136
Tennessee,TE,2008,80767930.54665929,83046982.70129393,-2279052.1546346396,-2.7442925444167043
Tennessee,TE,2009,82177527.55004284,80767930.54665929,1409597.003383547,1.7452434324403405
Tennessee,TE,2010,85262124.6834234,82177527.55004284,3084597.133380562,3.7535774381897355
Tennessee,TE,2011,87015812.02180177,85262124.6834234,1753687.3383783698,2.056818716270298
Tennessee,TE,2012,87802689.23739114,87015812.02180177,786877.2155893743,0.9042922169044663
Tennessee,TE,2013,88564431.43761349,87802689.23739114,761742.2002223432,0.8675613547129855
Tennessee,TE,2014,91832651.66540277,88564431.43761349,3268220.227789283,3.69021759044598
Tennessee,TE,2015,93450613.60906029,91832651.66540277,1617961.9436575174,1.7618591147216887
Tennessee,TE,2016,94668750.70739949,93450613.60906029,1218137.0983392,1.3035089351420786
Tennessee,TE,2017,95492054.3089574,94668750.70739949,823303.6015579104,0.8696677577404215
Tennessee,TE,2018,96599425.48542012,95492054.3089574,1107371.1764627248,1.1596474538917219
Tennessee,TE,2019,99954024.23476581,96599425.48542012,3354598.74934569,3.472690166104563
Tennessee,TE,2020,98074800.59773397,99954024.23476581,-1879223.6370318383,-1.880088021886977
Tennessee,TE,2021,101415478.42317669,98074800.59773397,3340677.8254427165,3.4062550268594713
Tennessee,TE,2022,101067718.38898171,101415478.42317669,-347760.0341949761,-0.34290626993236345
Tennessee,TE,2023,103903822.64545757,101067718.38898171,2836104.256475851,2.806142556380337
Tennessee,TE,2024,105627731.04879646,103903822.64545757,1723908.4033388942,1.6591385758936361
Texas,TE,1990,270798633.1900006,,,
Texas,TE,1991,276862549.0604181,270798633.1900006,6063915.870417535,2.2392712248894204
Texas,TE,1992,280493687.000433,276862549.0604181,3631137.940014899,1.3115309211512376
Texas,TE,1993,285546117.1470196,280493687.000433,5052430.146586597,1.8012634083200585
Texas,TE,1994,291641362.6774622,285546117.1470196,6095245.5304425955,2.13459233532646
Texas,TE,1995,296579575.75027716,291641362.6774622,4938213.072814941,1.693248525339085
Texas,TE,1996,299900139.2080765,296579575.75027716,3320563.4577993155,1.119619734231214
Texas,TE,1997,307264216.41730314,299900139.2080765,7364077.209226668,2.455509766908554
Texas,TE,1998,300389779.70447874,307264216.41730314,-6874436.712824404,-2.2373046861688772
Texas,TE,1999,307103486.0686328,300389779.70447874,6713706.364154041,2.2349982648407463
Texas,TE,2000,309334387.7763172,307103486.0686328,2230901.7076843977,0.7264332086369826
Texas,TE,2001,322172523.45834583,309334387.7763172,12838135.682028651,4.150245232777689
Texas,TE,2002,330263213.3494119,322172523.45834583,8090689.891066074,2.511291094664729
Texas,TE,2003,326578074.0883198,330263213.3494119,-3685139.2610921264,-1.1158188717776818
Texas,TE,2004,340633971.8057484,326578074.0883198,14055897.717428625,4.303993082409858
Texas,TE,2005,333957636.1628781,340633971.8057484,-6676335.642870307,-1.9599735186358884
Texas,TE,2006,351031784.6965422,333957636.1628781,17074148.533664107,5.1126689989315555
Texas,TE,2007,348132944.5301058,351031784.6965422,-2898840.166436374,-0.8258056087263852
Texas,TE,2008,339303499.34814394,348132944.5301058,-8829445.181961894,-2.5362279901086295
Texas,TE,2009,349774945.4388179,339303499.34814394,10471446.090673983,3.0861591792573018
Texas,TE,2010,362645753.23503035,349774945.4388179,12870807.796212435,3.6797397766912883
Texas,TE,2011,368503177.74395007,362645753.23503035,5857424.508919716,1.6151918109250614
Texas,TE,2012,374369023.30476826,368503177.74395007,5865845.560818195,1.5918032503084698
Texas,TE,2013,387577971.717228,374369023.30476826,13208948.412459731,3.5283230155788083
Texas,TE,2014,389289280.6972461,387577971.717228,1711308.9800180793,0.44153927851880825
Texas,TE,2015,391532993.4954862,389289280.6972461,2243712.798240125,0.576361310083203
Texas,TE,2016,402195528.6338159,391532993.4954862,10662535.138329685,2.7232788335761566
Texas,TE,2017,409948767.9103954,402195528.6338159,7753239.276579499,1.9277288593724116
Texas,TE,2018,416954840.1297965,409948767.9103954,7006072.219401121,1.709011654093439
Texas,TE,2019,429789403.7120285,416954840.1297965,12834563.582231998,3.0781663496786957
Texas,TE,2020,426608647.2075933,429789403.7120285,-3180756.5044351816,-0.7400732723895589
Texas,TE,2021,447166893.62753195,426608647.2075933,20558246.419938624,4.818994306492506
Texas,TE,2022,467478752.8826413,447166893.62753195,20311859.25510937,4.542344154848849
Texas,TE,2023,438750387.84937763,467478752.8826413,-28728365.033263683,-6.145384117698248
Texas,TE,2024,451533536.4856132,438750387.84937763,12783148.636235595,2.9135355751808545
Utah,UT,1990,19353360.83042961,,,
Utah,UT,1991,19174432.44398397,19353360.83042961,-178928.38644564152,-0.9245339246933765
Utah,UT,1992,19826216.00062784,19174432.44398397,651783.5566438735,3.3992325903151954
Utah,UT,1993,19874144.911730967,19826216.00062784,47928.91110312566,0.24174512726789563
Utah,UT,1994,20747819.944227915,19874144.911730967,873675.0324969478,4.3960383522274205
Utah,UT,1995,20662566.43724243,20747819.944227915,-85253.50698548555,-0.4109034453482581
Utah,UT,1996,21243183.85827561,20662566.43724243,580617.4210331813,2.8099966322996073
Utah,UT,1997,21343907.59761673,21243183.85827561,100723.73934111744,0.4741461544234526
Utah,UT,1998,21225760.704204187,21343907.59761673,-118146.8934125416,-0.5535391908543211
Utah,UT,1999,22061818.41945065,21225760.704204187,836057.715246465,3.938882223810556
Utah,UT,2000,22676296.900644116,22061818.41945065,614478.4811934642,2.7852576315817807
Utah,UT,2001,22700114.747505307,22676296.900644116,23817.846861191094,0.10503411101710593
Utah,UT,2002,23240329.106710188,22700114.747505307,540214.3592048809,2.3797869095100026
Utah,UT,2003,23649508.494533442,23240329.106710188,409179.38782325387,1.7606436894437583
Utah,UT,2004,23383793.283692483,23649508.494533442,-265715.2108409591,-1.1235548971446019
Utah,UT,2005,23719159.505519204,23383793.283692483,335366.221826721,1.4341822892379077
Utah,UT,2006,24463598.12723945,23719159.505519204,744438.621720247,3.1385539675089404
Utah,UT,2007,24632832.565861415,24463598.12723945,169234.4386219643,0.6917806519782839
Utah,UT,2008,24669747.63396344,24632832.565861415,36915.068102024496,0.1498612390731913
Utah,UT,2009,25099243.249779668,24669747.63396344,429495.6158162281,1.7409809868704578
Utah,UT,2010,25698454.55847447,25099243.249779668,599211.3086948022,2.387368028317198
Utah,UT,2011,25961610.04519424,25698454.55847447,263155.4867197685,1.0240128880940385
Utah,UT,2012,26930164.45849999,25961610.04519424,968554.413305752,3.730717823816329
Utah,UT,2013,26787316.76566132,26930164.45849999,-142847.69283866882,-0.5304375064578623
Utah,UT,2014,27790319.06296555,26787316.76566132,1003002.297304228,3.7443179026798874
Utah,UT,2015,27762860.857988395,27790319.06296555,-27458.20497715473,-0.0988049288492934
Utah,UT,2016,28454962.35607999,27762860.857988395,692101.4980915934,2.492904105350693
Utah,UT,2017,28225354.068933107,28454962.35607999,-229608.28714688122,-0.8069182600686895
Utah,UT,2018,29264123.06982639,28225354.068933107,1038769.0008932836,3.680269159268507
Utah,UT,2019,29499626.81230018,29264123.06982639,235503.74247378856,0.8047524332502942
Utah,UT,2020,29501851.552694358,29499626.81230018,2224.740394178778,0.0075415882659612115
Utah,UT,2021,30045641.30503324,29501851.552694358,543789.7523388825,1.8432394026781656
Utah,UT,2022,31199589.904662136,30045641.30503324,1153948.5996288955,3.8406522527298703
Utah,UT,2023,31825594.120200172,31199589.904662136,626004.2155380361,2.006450140693973
Utah,UT,2024,31480136.05691831,31825594.120200172,-345458.0632818639,-1.0854724721779714
Vermont,VE,1990,3147082.8218652033,,,
Vermont,VE,1991,3184928.430227387,3147082.8218652033,37845.608362183906,1.2025615627031285
Vermont,VE,1992,3314210.9086263315,3184928.430227387,129282.47839894425,4.059195716046723
Vermont,VE,1993,3359257.567008943,3314210.9086263315,45046.65838261135,1.359197094710011
Vermont,VE,1994,3401444.3211417748,3359257.567008943,42186.754132831935,1.2558356509231503
