state,year,consumption_million_mwh,consumption_mwh,prev_consumption,yoy_change_mwh,yoy_change_pct
District of Columbia,1995,7.564319685818262,7564319.685818262,7946461.393588959,-382141.70777069684,-4.80895443699004
District of Columbia,1996,7.868049439900421,7868049.439900421,7564319.685818262,303729.7540821582,4.01529505226487
District of Columbia,1997,8.051063340995007,8051063.340995007,7868049.439900421,183013.9010945866,2.3260390328317873
District of Columbia,1998,8.110444848121205,8110444.848121204,8051063.340995007,59381.50712619722,0.7375610476672567
District of Columbia,1999,8.096977794290172,8096977.794290172,8110444.848121204,-13467.053831032477,-0.1660458098565597
District of Columbia,2000,8.245578547233993,8245578.547233993,8096977.794290172,148600.75294382125,1.8352619547581266
District of Columbia,2001,8.30875616226687,8308756.162266871,8245578.547233993,63177.61503287777,0.7661999054520063
District of Columbia,2002,8.396216615105406,8396216.615105405,8308756.162266871,87460.45283853449,1.0526299139180988
District of Columbia,2003,8.682009943117691,8682009.943117691,8396216.615105405,285793.32801228575,3.4038346211568995
District of Columbia,2004,8.722091563340502,8722091.563340502,8682009.943117691,40081.620222810656,0.4616629154471739
District of Columbia,2005,8.688485637475129,8688485.63747513,8722091.563340502,-33605.92586537264,-0.38529664153745485
District of Columbia,2006,9.004991457785058,9004991.457785059,8688485.63747513,316505.82030992955,3.642819169140113
District of Columbia,2007,9.033164396518353,9033164.396518353,9004991.457785059,28172.938733294606,0.31285913890499406
District of Columbia,2008,8.934251702150533,8934251.702150533,9033164.396518353,-98912.6943678204,-1.0949949544363906
District of Columbia,2009,9.016911619855518,9016911.619855518,8934251.702150533,82659.91770498455,0.9252024731415139
District of Columbia,2010,9.203433884228948,9203433.884228949,9016911.619855518,186522.26437343098,2.0685825949841097
District of Columbia,2011,9.351903467041966,9351903.467041966,9203433.884228949,148469.58281301707,1.613197689912624
District of Columbia,2012,9.651310744052436,9651310.744052436,9351903.467041966,299407.2770104706,3.2015650938404527
District of Columbia,2013,9.747288629744125,9747288.629744124,9651310.744052436,95977.88569168746,0.9944544138818998
District of Columbia,2014,9.771698103687495,9771698.103687495,9747288.629744124,24409.473943371326,0.25042321891325897
District of Columbia,2015,9.909469020733074,9909469.020733073,9771698.103687495,137770.91704557836,1.4098973953522824
District of Columbia,2016,10.202620634335158,10202620.634335158,9909469.020733073,293151.61360208504,2.9582978965748716
District of Columbia,2017,10.040996568435059,10040996.568435058,10202620.634335158,-161624.0659001004,-1.5841426599376096
District of Columbia,2018,10.336600944334274,10336600.944334274,10040996.568435058,295604.37589921616,2.943974473893159
District of Columbia,2019,10.344026341147886,10344026.341147887,10336600.944334274,7425.396813612431,0.07183596284310909
District of Columbia,2020,10.047086602072044,10047086.602072043,10344026.341147887,-296939.73907584324,-2.8706398193770606
District of Columbia,2021,10.801134042438239,10801134.042438239,10047086.602072043,754047.4403661955,7.5051352718576725
District of Columbia,2022,10.886653869207583,10886653.869207583,10801134.042438239,85519.82676934451,0.791767109206612
District of Columbia,2023,11.015350083906641,11015350.083906641,10886653.869207583,128696.21469905786,1.1821466563116274
District of Columbia,2024,11.22880620065301,11228806.20065301,11015350.083906641,213456.1167463679,1.9378060172433917
Florida,1990,164.2874723837313,164287472.3837313,,,
Florida,1991,167.90673324429235,167906733.24429235,164287472.3837313,3619260.860561043,2.20300477452561
Florida,1992,167.41822824920683,167418228.24920684,167906733.24429235,-488504.99508550763,-0.2909382998803077
Florida,1993,171.04713979756582,171047139.79756582,167418228.24920684,3628911.548358977,2.1675725435089648
Florida,1994,171.92580121126676,171925801.21126676,171047139.79756582,878661.4137009382,0.5136954729209933
Florida,1995,174.5828653704493,174582865.3704493,171925801.21126676,2657064.1591825485,1.5454714420190376
Florida,1996,177.99615216880983,177996152.16880983,174582865.3704493,3413286.7983605266,1.9551098506247082
Florida,1997,176.3469766413054,176346976.6413054,177996152.16880983,-1649175.5275044441,-0.9265231340171792
Florida,1998,186.35150019927394,186351500.19927394,176346976.6413054,10004523.557968557,5.673203900919739
Florida,1999,180.089621865816,180089621.86581603,186351500.19927394,-6261878.333457917,-3.3602510990047367
Florida,2000,181.67288775003453,181672887.75003454,180089621.86581603,1583265.884218514,0.87915442756507
Florida,2001,190.51664117012726,190516641.17012727,181672887.75003454,8843753.420092732,4.867954448030208
Florida,2002,191.76115296475152,191761152.9647515,190516641.17012727,1244511.7946242392,0.6532299682487667
Florida,2003,193.58030400978836,193580304.00978836,191761152.9647515,1819151.0450368524,0.9486546242091269
Florida,2004,195.91556989058478,195915569.89058477,193580304.00978836,2335265.8807964027,1.2063551055681367
Florida,2005,196.37922478690595,196379224.78690594,195915569.89058477,463654.8963211775,0.23666056586524503
Florida,2006,196.09705067502296,196097050.67502296,196379224.78690594,-282174.11188298464,-0.14368837242797755
Florida,2007,201.38628765079775,201386287.65079775,196097050.67502296,5289236.975774795,2.697254730536592
Florida,2008,195.45857599256348,195458575.9925635,201386287.65079775,-5927711.658234268,-2.943453463183588
Florida,2009,202.75680600141808,202756806.00141808,195458575.9925635,7298230.008854598,3.7339011459554836
Florida,2010,208.0265853663624,208026585.36636242,202756806.00141808,5269779.364944339,2.5990641048604215
Florida,2011,208.37576128658068,208375761.28658068,208026585.36636242,349175.9202182591,0.1678515847401494
Florida,2012,212.4908395936358,212490839.5936358,208375761.28658068,4115078.3070551157,1.9748354039103515
Florida,2013,217.4208255122206,217420825.5122206,212490839.5936358,4929985.918584794,2.3200933875609993
Florida,2014,216.82631568360446,216826315.68360445,217420825.5122206,-594509.8286161423,-0.2734373890888969
Florida,2015,218.57015641786415,218570156.41786414,216826315.68360445,1743840.7342596948,0.8042569596599741
Florida,2016,224.77373004771027,224773730.04771027,218570156.41786414,6203573.629846126,2.8382528207492723
Florida,2017,227.475364168486,227475364.168486,224773730.04771027,2701634.1207757294,1.2019349948956592
Florida,2018,227.61817256321362,227618172.56321362,227475364.168486,142808.3947276175,0.06277971913558185
Florida,2019,230.47460131438126,230474601.31438127,227618172.56321362,2856428.751167655,1.2549212213600274
Florida,2020,226.28892283610844,226288922.83610845,230474601.31438127,-4185678.4782728255,-1.8161126885141272
Florida,2021,232.555246920607,232555246.920607,226288922.83610845,6266324.0844985545,2.769169611115693
Florida,2022,235.49249209976813,235492492.09976813,232555246.920607,2937245.1791611314,1.2630311369254505
Florida,2023,240.83461476229454,240834614.76229453,235492492.09976813,5342122.662526399,2.268489587457068
Florida,2024,245.59094615875793,245590946.15875793,240834614.76229453,4756331.396463394,1.9749367843812347
Georgia,1990,82.06567406485746,82065674.06485747,,,
Georgia,1991,84.99530304079191,84995303.04079191,82065674.06485747,2929628.975934446,3.569859151609631
Georgia,1992,85.74088115894267,85740881.15894267,84995303.04079191,745578.1181507558,0.8771991998109937
Georgia,1993,85.96883539483848,85968835.39483848,85740881.15894267,227954.2358958125,0.26586411617725386
Georgia,1994,87.70171426572759,87701714.2657276,85968835.39483848,1732878.8708891124,2.0157058810094726
Georgia,1995,87.96284340322396,87962843.40322396,87701714.2657276,261129.1374963671,0.29774690230703066
Georgia,1996,90.8880773738075,90888077.3738075,87962843.40322396,2925233.970583543,3.325533665588997
Georgia,1997,92.14903423018686,92149034.23018685,90888077.3738075,1260956.856379345,1.3873732317972134
Georgia,1998,94.67173643502207,94671736.43502207,92149034.23018685,2522702.204835221,2.7376328204737885
Georgia,1999,94.72142625300427,94721426.25300427,94671736.43502207,49689.81798219681,0.052486433494648536
Georgia,2000,98.3985678410636,98398567.84106359,94721426.25300427,3677141.588059321,3.882058931669321
Georgia,2001,101.6806406910348,101680640.6910348,98398567.84106359,3282072.849971205,3.3354884344175724
Georgia,2002,101.019477071223,101019477.07122299,101680640.6910348,-661163.6198118031,-0.650235497454038
Georgia,2003,103.62655165832567,103626551.65832567,101019477.07122299,2607074.5871026814,2.580764286935067
Georgia,2004,105.94550460708362,105945504.60708362,103626551.65832567,2318952.9487579465,2.2377980465893796
Georgia,2005,106.10501797360315,106105017.97360316,105945504.60708362,159513.36651954055,0.15056171294017823
Georgia,2006,109.03418946444967,109034189.46444967,106105017.97360316,2929171.4908465147,2.7606342723350132
Georgia,2007,110.64584708147942,110645847.08147942,109034189.46444967,1611657.6170297414,1.4781213351021594
Georgia,2008,109.3977633895902,109397763.38959019,110645847.08147942,-1248083.6918892264,-1.1279986775917037
Georgia,2009,109.91456692187606,109914566.92187606,109397763.38959019,516803.5322858691,0.47240776801388046
Georgia,2010,116.74977916470314,116749779.16470315,109914566.92187606,6835212.242827088,6.218659122484965
Georgia,2011,119.69508495816581,119695084.95816581,116749779.16470315,2945305.793462664,2.5227506334788132
Georgia,2012,123.5787850762074,123578785.0762074,119695084.95816581,3883700.11804159,3.24466131537395
Georgia,2013,124.89478922215604,124894789.22215603,123578785.0762074,1316004.1459486336,1.0649110566486737
Georgia,2014,129.38755757012024,129387557.57012023,124894789.22215603,4492768.347964197,3.5972424277627035
Georgia,2015,126.12683680413723,126126836.80413723,129387557.57012023,-3260720.7659830004,-2.520119265885274
Georgia,2016,131.59182168189287,131591821.68189287,126126836.80413723,5464984.877755642,4.332927881353462
Georgia,2017,132.59391705114757,132593917.05114757,131591821.68189287,1002095.3692546934,0.7615179700735023
Georgia,2018,139.03196552213203,139031965.52213204,132593917.05114757,6438048.470984474,4.855462915769373
Georgia,2019,135.37194090166437,135371940.90166438,139031965.52213204,-3660024.620467663,-2.6325058462077453
Georgia,2020,132.23316676342728,132233166.76342727,135371940.90166438,-3138774.138237104,-2.3186297820145336
Georgia,2021,140.73419476541773,140734194.76541772,132233166.76342727,8501028.001990452,6.4288167712108715
Georgia,2022,139.96151319438525,139961513.19438526,140734194.76541772,-772681.5710324645,-0.5490361260960109
Georgia,2023,146.00878173803167,146008781.7380317,139961513.19438526,6047268.543646425,4.320665306931691
Georgia,2024,148.1124756411048,148112475.6411048,146008781.7380317,2103693.9030731022,1.4407995724856746
Hawaii,1990,6.376827098223338,6376827.098223339,,,
Hawaii,1991,6.471831234218631,6471831.234218631,6376827.098223339,95004.1359952921,1.4898339649472605
Hawaii,1992,6.699468978218007,6699468.978218007,6471831.234218631,227637.74399937596,3.5173621771189394
Hawaii,1993,6.688293045908573,6688293.045908573,6699468.978218007,-11175.932309433818,-0.16681818134795673
Hawaii,1994,6.615665232569692,6615665.232569693,6688293.045908573,-72627.81333888043,-1.0858946048021776
Hawaii,1995,6.662483370027846,6662483.370027846,6615665.232569693,46818.13745815307,0.7076860120984041
Hawaii,1996,6.884967489621994,6884967.489621994,6662483.370027846,222484.11959414836,3.339357222188736
Hawaii,1997,6.7795794251641395,6779579.42516414,6884967.489621994,-105388.06445785426,-1.5306980696235704
Hawaii,1998,7.19184075925103,7191840.75925103,6779579.42516414,412261.33408689033,6.080927860461037
Hawaii,1999,7.208863801539822,7208863.8015398225,7191840.75925103,17023.04228879232,0.23669937723377965
Hawaii,2000,7.118097470231539,7118097.470231539,7208863.8015398225,-90766.33130828384,-1.2590934411730186
Hawaii,2001,7.068148845122363,7068148.845122363,7118097.470231539,-49948.62510917522,-0.7017131377880736
Hawaii,2002,7.490718826023333,7490718.826023333,7068148.845122363,422569.98090096936,5.978509934642638
Hawaii,2003,7.4169589897211115,7416958.989721111,7490718.826023333,-73759.83630222175,-0.9846830192848037
Hawaii,2004,7.658485566120771,7658485.566120772,7416958.989721111,241526.57639966067,3.2564097595036374
Hawaii,2005,7.427124671488286,7427124.671488286,7658485.566120772,-231360.8946324857,-3.020974481638622
Hawaii,2006,7.631184963933731,7631184.963933731,7427124.671488286,204060.29244544543,2.7475005667914116
Hawaii,2007,7.793434470422219,7793434.470422219,7631184.963933731,162249.50648848712,2.126137778802449
Hawaii,2008,7.655136162693222,7655136.162693222,7793434.470422219,-138298.3077289965,-1.7745489264568621
Hawaii,2009,7.6892792498353995,7689279.2498354,7655136.162693222,34143.08714217786,0.4460154126137147
Hawaii,2010,8.152202044918786,8152202.044918786,7689279.2498354,462922.7950833859,6.020366539468513
Hawaii,2011,8.042768418918941,8042768.418918941,8152202.044918786,-109433.62599984463,-1.3423811799175647
Hawaii,2012,8.254082038167093,8254082.038167093,8042768.418918941,211313.61924815178,2.627374160756393
Hawaii,2013,8.386113858810392,8386113.858810391,8254082.038167093,132031.82064329833,1.5995942375273193
Hawaii,2014,8.536831756792695,8536831.756792696,8386113.858810391,150717.89798230492,1.79723171566484
Hawaii,2015,8.664629941917458,8664629.941917457,8536831.756792696,127798.1851247605,1.4970212458863605
Hawaii,2016,8.529635129774308,8529635.129774308,8664629.941917457,-134994.81214314885,-1.5579985879151685
Hawaii,2017,8.57806261559117,8578062.61559117,8529635.129774308,48427.485816862434,0.567755655195814
Hawaii,2018,9.055760602209403,9055760.602209404,8578062.61559117,477697.98661823384,5.568833057361782
Hawaii,2019,9.036917848453768,9036917.848453768,9055760.602209404,-18842.753755636513,-0.20807477784957457
Hawaii,2020,8.637918324249629,8637918.324249629,9036917.848453768,-398999.52420413867,-4.4152169013288995
Hawaii,2021,9.42347303159473,9423473.031594729,8637918.324249629,785554.7073451001,9.094259494672182
Hawaii,2022,9.33588121138353,9335881.211383529,9423473.031594729,-87591.82021120004,-0.9295067743869474
Hawaii,2023,9.598385875746736,9598385.875746736,9335881.211383529,262504.6643632073,2.8117823954650065
Hawaii,2024,9.554392168453887,9554392.168453887,9598385.875746736,-43993.7072928492,-0.45834484946070764
Idaho,1990,17.87547419955403,17875474.19955403,,,
Idaho,1991,18.009592638188956,18009592.638188954,17875474.19955403,134118.4386349246,0.750293039153449
Idaho,1992,17.691816998377444,17691816.998377442,18009592.638188954,-317775.6398115121,-1.764479886889144
Idaho,1993,18.2331365881918,18233136.5881918,17691816.998377442,541319.5898143575,3.059717325043567
Idaho,1994,18.36294715540253,18362947.15540253,18233136.5881918,129810.56721073017,0.7119486358413971
Idaho,1995,18.782976713882654,18782976.713882655,18362947.15540253,420029.5584801249,2.287375522706053
